Dataset,Global-LIME-ITEA,Global-LIME-KR,Global-LIME-RF,Global-LIME-XGB,Global-PE-ITEA,Global-PE_adj-ITEA,Global-SHAP-ITEA,Global-SHAP-KR,Global-SHAP-RF,Global-SHAP-XGB,Global-SHAP_adj-ITEA,Global-SHAP_adj-KR,Global-SHAP_adj-RF,Global-SHAP_adj-XGB,Local-LIME-ITEA,Local-LIME-KR,Local-LIME-RF,Local-LIME-XGB,Local-PE-ITEA,Local-PE_adj-ITEA,Local-SHAP-ITEA,Local-SHAP-KR,Local-SHAP-RF,Local-SHAP-XGB,Local-SHAP_adj-ITEA,Local-SHAP_adj-KR,Local-SHAP_adj-RF,Local-SHAP_adj-XGB,RMSE-test-ITEA,RMSE-test-KR,RMSE-test-RF,RMSE-test-XGB,RMSE-train-ITEA,RMSE-train-KR,RMSE-train-RF,RMSE-train-XGB,Tottime-train-ITEA,Tottime-train-KR,Tottime-train-RF,Tottime-train-XGB
II.35.21,0.28231697528688265,0.25047966841901975,0.1445144773730202,0.12850233852275308,0.15064069787554354,0.24954853610227506,0.25612367327612046,0.23194827009486405,0.22469878045922165,0.16814803049940366,0.1841350533266765,0.19224983745116658,0.35690795007276876,0.1409029638835286,1.4020936561229738,1.4098885455629893,1.2724867743863995,1.304065542297349,0.6708862936220593,1.4405095833338022,1.383293873253777,1.363527571583473,1.3213419058505058,1.3058526721587467,1.008492755524305,0.9478413468729803,1.1373668427038586,1.0511644406746228,0.8939257527566616,0.4583914055281117,1.8569543593812834,1.6333669067322278,0.2124198485507737,0.4583914055281117,0.8826249320293317,1.6333669067322278,169.8216382821401,0.02686623732248942,0.4834588527679443,0.3284649928410848
II.36.38,0.8754303455710879,0.7767895044650772,1.064259569982493,0.838695127586881,0.27555881249612235,0.7808448464007133,0.6124688567101348,0.4551098768429446,0.7182926629700493,0.5947375090907077,0.3387405060415071,0.19480759738778175,0.7010536946684476,0.6289180192128543,2.34868903625175,2.268558741703243,2.3659962922676963,2.292526597504515,0.9936733697238769,2.1477152506549912,2.112610664681656,2.030880447370684,2.0942899883756434,2.0346643765646584,2.0070887579906826,2.012354054522279,2.1615668944074793,2.121667350700521,0.29979326511061255,0.4139649394358696,0.8617202297235772,0.6209735760422606,0.053274577415923216,0.4139649394358696,0.47837288850386467,0.6209735760422606,180.72995717294754,0.022947891553243,0.26712576548258465,0.23160080115000406
II.37.1,0.17451730821679637,0.1767480830193662,0.11454517688494657,0.15658196449835457,0.0,0.1632993161855453,0.18457157599876167,0.18457157599876167,0.07880935775122297,0.1192466908852885,0.08286535263104026,0.09092121131323903,0.21522188275716045,0.15598294975205285,0.8851985740798308,0.8804362570666858,0.8089570253417329,0.8657067338418521,0.0,0.9230598125062275,0.8175014751556401,0.8175014751556401,0.6630114665725063,0.7558308812441918,0.3561913723583501,0.35021420254389685,0.6221492789874016,0.619542884680867,1.0684517300900962e-14,0.1787075646424228,7.093932246379767,5.126423864982076,1.3839331004877928e-14,0.1787075646424228,3.3526367473062817,5.126423864982076,82.47754541238149,0.018200325965881347,0.692240571975708,0.2892987966537476
II.38.14,0.09566666666666664,0.077,0.09399999999999999,0.09233333333333332,0.0,0.15999999999999998,0.11999999999999993,0.08000000000000007,0.10799999999999987,0.1299999999999999,0.010000000000000009,0.09000000000000004,0.014333333333333345,0.040000000000000036,0.4726666666666666,0.4726666666666666,0.46900000000000014,0.45933333333333337,0.0,0.5500000000000002,0.49000000000000005,0.49000000000000005,0.47266666666666673,0.5299999999999999,0.49100000000000005,0.4800000000000001,0.49000000000000005,0.51,1.3654995984418413e-05,0.01908481780053591,0.02732639598603843,0.028519769933428474,6.56476735005166e-06,0.01908481780053591,0.012185493022472103,0.028519769933428474,76.68995429674784,0.014778463045756023,0.7243796030680338,0.26176194349924725
II.38.3,0.0722065483628986,0.07062992525503815,0.24894662018422087,0.14040831133659334,0.0,0.11202678251204039,0.047434164902525645,0.04582575694955835,0.3330686131489889,0.23900507361788703,0.0987420882906574,0.16598192672697815,0.46822549604002084,0.40270212133911343,1.3988573132030773,1.392412434351319,1.4764836327816186,1.4581506399868607,0.0,1.488396502922056,1.3924830750662318,1.3489433111624807,1.4163301927511707,1.3609919200534422,1.0182018893446094,1.0590837277927825,1.4117002925587618,1.4075455699614738,2.3443952869184506e-15,0.7856925223409806,4.614449434512809,3.835094726516834,4.269117622004034e-15,0.7856925223409806,2.159650411795899,3.835094726516834,75.80156746705373,0.03104830582936605,0.6954618533452351,0.3023111820220947
II.4.23,0.07460381481854504,0.0892020847124809,0.25902341510078764,0.08049739255586395,0.0,0.10614455552060456,0.04320493798938577,0.057154760664940726,0.3642636278724974,0.12961481396815713,0.09416297927883692,0.1630950643030008,0.4634131253790664,0.16309506430300102,0.9821244771391663,0.9713729656193973,1.0231996366930893,0.9883313469855514,0.0,1.0188183099002655,1.0360363211237136,1.0071658317062346,1.0360939941679366,1.021307967329966,1.0461030131156666,1.0014888102496502,0.9875309483035396,0.987329169926183,1.2132818324475911e-17,0.007619883697731727,0.013040222465225548,0.009499268727283206,1.4049769894474104e-17,0.007619883697731727,0.003879423109179062,0.009499268727283206,65.65142425696055,0.03114010492960612,0.5883438269297282,0.2638140519460042
II.6.11,0.3820270509932555,0.3071663126900951,0.43608502457455073,0.4109726302647482,0.07514352471668719,0.2176925958558684,0.2793374879800415,0.24999999999999997,0.336210487173241,0.27757326592188836,0.3606053709904662,0.31208973068654466,0.33644690607253674,0.2987540740566988,1.143800905009495,1.1311356830283004,0.9921084307759117,1.0715920867628552,0.3510174617868594,1.1647069826431233,1.1759230997279908,1.10064255952446,0.9225378532403862,1.0609591651172592,0.934649229972921,0.8530417744441287,0.8408200297038488,1.0360261269475304,0.0021338851799023585,0.007371496061915039,0.00957256044701157,0.009496217625436879,0.00041228055402862295,0.007371496061915039,0.005547163256067292,0.009496217625436879,115.58249553044637,0.026503562927246094,0.32485146522521974,0.26668097178141276
II.6.15a,0.8975671768763454,1.0885878994757674,1.0349606609657434,0.9718758270292779,0.6865084466563257,0.6232655649588845,0.5404080737375755,1.0981651363372753,0.5047529737719704,0.5966767212571878,0.5677662679504998,1.1781482645801988,0.6144838831345576,0.6918522882559521,1.7927715795991679,1.983021957158976,1.8327312457355105,1.8108811959747666,1.3921959394236325,1.5416739418953784,1.551675877800504,1.8708906597668422,1.3232313225260601,1.3840152697474588,1.4829302316049942,1.986127334013479,1.3746882056400338,1.3966542029932316,0.13905248582822533,0.1673445334832531,0.1325417552344732,0.20192892758616363,0.01126497572040495,0.1673445334832531,0.11174069019889818,0.20192892758616363,129.06599644025167,0.03176267941792806,0.24460779031117758,0.18652331829071045
II.6.15b,0.41088897902084776,0.4027993556494227,0.19064358326470796,0.28758215330523396,0.2617089753169369,0.698816721797542,0.30425711414140777,0.3378609181305231,0.14979375853336843,0.2639354889526274,0.34769666722264136,0.4458699361921589,0.11711213547698077,0.35068181347118804,1.1040901670893357,1.0913395905540217,0.9015673329619537,0.9987094462600135,0.6081852540368088,1.0587663223595845,1.0630961886941284,1.0542036664897243,0.8156162520859919,0.9895850214841401,1.123430385010465,1.1329400129785465,0.9003007384511595,1.07720242862962,0.020845331699046878,0.024407711132525635,0.022529180269159437,0.02457629869088549,0.002136987993060437,0.024407711132525635,0.008029483469008654,0.02457629869088549,126.62520709037781,0.029225786526997883,0.6125396490097046,0.23664538065592447
II.8.31,0.0963333333333334,0.09866666666666676,0.035000000000000024,0.051000000000000045,0.0,0.09000000000000004,0.09000000000000004,0.09000000000000004,0.050000000000000044,0.06000000000000005,0.0,0.010000000000000009,0.0803333333333334,0.1200000000000001,0.275,0.2856666666666666,0.21766666666666665,0.23733333333333337,0.0,0.28,0.2899999999999999,0.30000000000000004,0.22833333333333336,0.2699999999999999,0.14,0.14,0.23066666666666671,0.25,5.6019525958208e-15,0.0760209236425231,1.853199342897584,2.070193175854778,6.198346411465426e-15,0.0760209236425231,0.9179413531772641,2.070193175854778,59.83751882712046,0.023550875981648765,0.6548333644866944,0.23966612021128336
II.8.7,0.3553381555065542,0.3790138673710945,0.3234336092767057,0.31094421152916857,0.0,0.6083310502240262,0.3906404996924924,0.39807871918336296,0.2846230939453965,0.26624294909599594,0.24535688292770588,0.2501999200639358,0.3072488093633691,0.2887767380667098,0.805935362979681,0.8167590267151639,0.7602040598811435,0.7458509247373496,0.0,0.8546746758591676,0.9688552040621456,0.9495958946705135,0.8102255501883572,0.7760576032976817,0.9653396081190514,0.9914360833716894,0.8486720371528024,0.8550633926234107,2.60588925440604e-17,0.019468092626209233,0.029391111948548054,0.03289565470172794,3.579330700949206e-17,0.019468092626209233,0.017169477468561664,0.03289565470172794,60.248918549219766,0.0266948143641154,0.8689108928044637,0.2654728015263875
III.10.19,0.2689968391030267,0.25530592904911525,0.18320007085313866,0.17301367837461631,0.06502473222260448,0.2685773186450446,0.3028596275182291,0.29824486584013477,0.3583919620176826,0.2931723042853809,0.07699145047833497,0.07449832212875669,0.40445417949592166,0.1309580085370879,1.0084386413880693,0.9876484532448273,0.8838396959598416,0.8966773287991552,0.21919883090109993,0.9992432980431657,0.9960856964762831,0.9853671353090341,0.9078675936487558,0.9394433222109376,0.7705957470713295,0.7476915735977374,0.9169544037182968,0.85733069192294,0.26667457459143046,0.20429976539472489,2.0997134537250437,1.3369099884570341,0.12868288431887323,0.20429976539472489,0.9704925165920503,1.3369099884570341,122.05097942352295,0.019014453887939452,0.795245353380839,0.2739056666692098
III.12.43,0.02733333333333336,0.03700000000000003,0.04533333333333337,0.03500000000000003,0.0,0.07000000000000008,0.08000000000000007,0.09000000000000004,0.07700000000000008,0.09000000000000004,0.020000000000000018,0.040000000000000036,0.029000000000000026,0.07000000000000008,0.5440000000000002,0.539,0.5256666666666666,0.5346666666666667,0.0,0.59,0.4600000000000002,0.4499999999999999,0.47200000000000003,0.4700000000000001,0.10000000000000003,0.07,0.256,0.2300000000000001,3.1726163751891935e-16,0.015153373311114767,0.14917790352476729,0.148327215565146,3.637128379073322e-16,0.015153373311114767,0.0451336211514837,0.148327215565146,58.01204778353373,0.021272667249043784,0.830083703994751,0.24538358052571616
III.13.18,0.20403707749651853,0.21506848832944742,0.2357545904435608,0.18953896064338627,0.0004082482904638649,0.2830927599609427,0.2371303941053476,0.2607680962081061,0.12459045612128775,0.06824925231199291,0.3030676492138349,0.27739863013360394,0.18583795201029377,0.16285835411205432,1.2018206800719142,1.208803839919842,1.054622100820992,1.0928486110844646,0.00011785113019775792,1.2914246821427633,1.1578447570561183,1.1590083707750911,1.1605238513768366,1.1555202257645862,1.0056770044798193,0.9951708210680411,1.1421669706825064,1.157607798702998,0.06491322225743917,46.61511340289781,256.2224672073455,234.94909009328023,0.059952412625988424,46.61511340289781,103.59799758426665,234.94909009328023,88.78922851880391,0.024223740895589194,0.18808592955271403,0.2619433879852295
III.14.14,1.015508944186459,0.8393926899566356,1.0635293840968614,0.9598717791303192,0.015010424634384853,0.9007151592005137,1.0326462271532524,0.849776441189093,1.1919799263372532,1.1100641214984306,0.08952962054660558,0.2336664289109586,0.377681412806999,0.43931668009736136,1.9095783760388025,1.8702617083797899,1.9771795344918,1.909330637094816,0.044544795205888964,1.8679589442233313,1.8855716389061261,1.8513467243825856,1.9611484180061687,1.9138429676441662,1.326615231141642,1.3772430117491392,1.4097565861435706,1.4559682283229476,0.6010084350298854,6.089919211378127,8.884265059456085,8.12462221492317,0.012685719021079784,6.089919211378127,1.9903494636547627,8.12462221492317,110.12856415907542,0.02360192934672038,0.4465629021326701,0.22336912949879964
III.15.12,0.9416544906477834,1.0907331138460605,1.162060513810129,1.124616817127014,0.5103481525281859,0.8197823543672391,0.5930228030028081,1.0335376142163384,0.9926178008466499,0.9222286208436707,0.6496879710331629,1.0602201029346066,0.9918622312494442,0.9497809966685175,1.2485072209356811,1.356581335720339,1.3776605608209955,1.3626042255880007,0.8041293578675812,1.1069720780815575,1.0735519100957451,1.3385831626657372,1.2887161953473203,1.1901465545288334,1.0691410698319064,1.3266288230368297,1.3016168010349989,1.2474653059133978,2.889763449475463,4.975842051152196,5.311579220974603,5.363363324420061,0.8201289979407942,4.975842051152196,1.7453301256764924,5.363363324420061,129.89164887269337,0.028015716870625814,0.389916197458903,0.028803300857543946
III.15.14,0.16810508831947113,0.1781150584493162,0.30092324509394786,0.25176318923055674,0.0,0.4842175819470692,0.2731300056749532,0.23151673805580467,0.3936870883753704,0.3167076322307032,0.2051016008388686,0.10677078252031319,0.35547917294064935,0.2547657678843664,0.7990583458681526,0.8018557335758033,0.7554560456397362,0.7575747480385417,0.0,0.836301732995422,0.9374844783563615,0.8733371882221775,0.8052685999982478,0.8141785388076573,0.9996010491809668,0.8908395561807662,0.9252059902253504,0.8829840582374808,5.726668606152077e-18,0.005679700492663114,0.0071880213479877985,0.007753255529880868,1.2978369384917411e-17,0.005679700492663114,0.005726422083893235,0.007753255529880868,60.30532662073771,0.027313955624898276,0.35055602391560875,0.19944105943044027
III.15.27,0.12163242293386509,0.16246746318839164,0.23812784777524335,0.2204393617107134,0.0,0.26870057685088794,0.14854853303438115,0.15297058540778347,0.31850320206286853,0.26230194667812934,0.23537204591879643,0.12083045973594558,0.43552328904942006,0.34482019524617524,0.9747266061803016,0.9742865623450959,1.0037390924356262,0.9878892501757632,0.0,0.9768736720447831,1.0259924600273505,1.0313834116717868,1.0130993980290979,1.0130201276734347,1.080233634541943,1.0949989376756295,0.9991246681448835,1.027333789728958,5.2012541345151e-16,0.5513603308010816,1.015587380437212,0.8798388629355418,8.051035186317098e-16,0.5513603308010816,0.6413576458007844,0.8798388629355418,68.58797736167908,0.028670072555541992,0.3495309273401896,0.17694385051727296
III.17.37,0.2080496845568519,0.19018461281953766,0.20430582043741913,0.23689261846118326,0.08784419336522674,1.0494625630925811,0.17117003648660636,0.16309506430300072,0.24749646902824457,0.2166193374740189,0.13955021172831028,0.09933109617167545,0.07220034668537163,0.11290400067420613,0.6829459536548251,0.6773515541594772,0.7955816217391983,0.6718705653609901,0.14997227419037662,1.1852629067918379,0.6058125047285132,0.5920960535723655,0.8101602895294818,0.7890705926498095,0.6533137565362777,0.6492508142373059,0.9335782368226817,0.8467487408106692,0.44061015261746767,0.5820464230008792,2.3700753585379526,1.780624569546704,0.2184680951195026,0.5820464230008792,0.9643765418965914,1.780624569546704,113.25767056147258,0.026820937792460125,0.3934120337168376,0.27419898509979246
III.19.51,0.6219836083359718,0.3811303344104272,0.4151781108795939,0.42439726103771436,0.22858238269376832,0.7169524247424278,0.5009213623533506,0.41017069617416624,0.14763163861815257,0.2651079876435456,0.4721778792760112,0.3132411211830275,0.29158024244143044,0.37072430918221844,1.5693717868116062,1.4885079165248627,1.3309622641706547,1.4180627729258586,0.5747662467264525,1.7074963612439584,1.5673553917467873,1.4881512789522853,1.322279273049621,1.3143274212281222,1.6163946444400072,1.6951540867058632,1.3862553385274246,1.446584120820613,4.482607995821096,2.4513932642418808,2.37266272491031,2.3019760942578262,0.012811846044553389,2.4513932642418808,0.19452009363257747,2.3019760942578262,112.97258656024933,0.03447248140970866,0.4597292184829712,0.1268797556559245
III.21.20,0.1751467920599049,0.19833561509859968,0.6040764743802948,0.4434342214201982,0.0008498365855987953,0.3192123316885434,0.14860997754726632,0.19836834424877378,0.5430425303098777,0.34619171701395957,0.09708005085665056,0.13095800853708792,0.465713680994286,0.33206013732784456,1.5391589449977126,1.5314817387669741,1.481354571761465,1.5431024980331751,0.005788943998475708,1.6322489149175843,1.5357914193918438,1.4669777655472391,1.5562937379069148,1.6005518534164453,1.259097307095794,1.2358343560359628,1.3570334926256586,1.4354114915623686,0.023853441520946785,1.0049157813398362,6.63001048107507,5.222578653108765,0.0017083071011809664,1.0049157813398362,1.8569412962413965,5.222578653108765,75.94245947202047,0.031842803955078124,0.31014285087585447,0.23047242164611817
III.4.32,0.1380258382244863,0.11150880521690198,0.3411635734537701,0.2130769049447335,0.0,0.2577789750930049,0.16837458240482756,0.1102270384252432,0.6107538964867462,0.36437306505228734,0.29701275202374494,0.21447610589527225,0.5883184072268818,0.4118343769036517,1.373456919303216,1.3616895624023175,1.4392044171762668,1.3871746452139249,0.0008249579113843056,1.3927181661411487,1.4179878676243443,1.3523380199410013,1.4141617499395804,1.3934254204507601,1.3079492779664288,1.3538960208851103,1.3243711698211602,1.3191466114050714,0.007719185701431643,2.142537957727065,4.903571120629007,4.153543753749336,0.004449960542034795,2.142537957727065,1.350377866843974,4.153543753749336,84.67937347888946,0.027937682469685872,0.5404260238011678,0.2137234369913737
III.4.33,0.16957863418668281,0.1621614019899557,0.22579313561079192,0.16966011250860866,0.00419337100990218,0.11713984839362848,0.11513733071853355,0.1029563014098699,0.17305744760746783,0.15731839557142002,0.05099154296525244,0.02915475947422656,0.18879006948180221,0.1387369957180079,0.7311177987253277,0.7162897396540034,0.6882447278264553,0.6853303021707412,0.005185449728701349,0.6828891994440563,0.609980135372933,0.594858243255865,0.6278181384196826,0.7013593633020473,0.19576688287946264,0.24920310216782965,0.5017892185250956,0.5296857708825004,0.007607940036383458,0.12692240537321864,1.0502869093792473,0.7539757985373579,0.0056270313022701085,0.12692240537321864,0.385384751967669,0.7539757985373579,99.69664905865987,0.02313673496246338,0.5995686848958334,0.2171702782313029
III.7.38,0.0805226758781357,0.08467469708421657,0.21503660880621608,0.14306786407487987,0.0,0.14899664425751336,0.10198039027185558,0.12192894105447923,0.2871670140102172,0.23790754506740647,0.06377042156569683,0.05099019513592791,0.1658368771637001,0.12250739657687973,0.9469248329293969,0.9549967405477395,0.9169776727916333,0.9231046379124783,0.0,0.9844348015525779,0.9234906670680068,0.9144657052121772,0.9506303906368655,0.9401793443503986,0.7798640101361376,0.7619325006927766,0.9071901545586913,0.9031815079394411,1.6482517607366005e-14,3.8586315445822796,15.634066965387245,10.908489551329234,1.7960461927477845e-14,3.8586315445822796,5.995761499286112,10.908489551329234,61.19866165320079,0.030031617482503256,0.3931321859359741,0.21838928858439127
III.8.54,0.5384645843895743,1.175615032580268,0.8229118441429366,0.6289218132580114,0.08509544262806454,0.8036419265264574,0.5460735650552094,1.1614932917011047,0.742056710747338,0.8997558313103174,0.16208083138252452,1.1102252023801296,0.26895313875087584,0.4701942035425927,0.9939728043637928,1.3445226542212219,1.28663479528753,1.1972448288206512,0.4137770533803824,1.2098440084365774,0.9615097501357214,1.3592886862739395,1.2829940804389526,1.2638196381071742,0.8260379813129595,1.306509517598644,1.0481609507119516,1.1479322884152492,0.49613055932981026,0.33960332678862903,0.3529522605062955,0.3440658181753112,0.11816077095019248,0.33960332678862903,0.13929203746095845,0.3440658181753112,123.20786358515421,0.005083394050598144,0.42501724561055504,0.027531878153483073
III.9.52,0.7137602077037989,0.6585951288659597,1.3749773716721245,1.0878268855699715,0.42680028852519375,1.3477361957617697,0.6559623132229608,0.6382267099811264,1.3874026195744236,0.9269802790530406,1.0501985204763977,1.0605501716876329,1.4958960789098692,1.130881780327272,2.2898458690775643,2.327113705797564,2.4144062878214814,2.3545941282710547,1.7856976926026737,2.2567960980749695,2.083105868257747,2.023526611165942,2.3964051623614115,2.2728317547018633,2.281981369227453,2.2389606925879257,2.454133316779854,2.45095500794718,14361473.224918347,11.519081065641197,13.67800263312674,12.256424260907808,2.888226703661785,11.519081065641197,4.9553635799846605,12.256424260907808,144.04246843655903,0.015266180038452148,0.32794419924418133,0.2509685277938843
